date,state,district,pincode,demo_age_5_17,demo_age_17_
21-10-2025,Odisha,Jagatsinghpur,754142,0,1
21-10-2025,Odisha,Jagatsinghpur,754138,0,1
21-10-2025,Odisha,Jajpur,754296,1,0
21-10-2025,Odisha,Jajpur,755009,0,3
21-10-2025,Odisha,Jajpur,755027,1,0
21-10-2025,Odisha,Jharsuguda,768225,0,2
21-10-2025,Odisha,Kalahandi,766011,1,1
21-10-2025,Odisha,Kalahandi,766016,0,2
21-10-2025,Odisha,Kalahandi,766019,1,5
21-10-2025,Odisha,Kalahandi,766110,0,1
21-10-2025,Odisha,Kandhamal,762001,0,3
21-10-2025,Odisha,Kandhamal,762012,1,3
21-10-2025,Odisha,Kandhamal,762021,1,1
21-10-2025,Odisha,Kandhamal,762104,1,2
21-10-2025,Odisha,Kandhamal,762109,0,2
21-10-2025,Odisha,Kendrapara,754211,2,3
21-10-2025,Odisha,Kendrapara,754217,0,7
21-10-2025,Odisha,Kendrapara,754225,0,2
21-10-2025,Odisha,Jajpur,754292,0,1
21-10-2025,Odisha,Kendrapara,755061,0,2
21-10-2025,Odisha,Jajpur,755019,2,0
21-10-2025,Odisha,Keonjhar,758002,0,2
21-10-2025,Odisha,Keonjhar,758022,0,1
21-10-2025,Odisha,Khordha,751001,1,1
21-10-2025,Odisha,Khordha,751003,1,2
21-10-2025,Odisha,Khordha,751016,0,4
21-10-2025,Odisha,Khordha,751025,0,2
21-10-2025,Odisha,Khordha,752020,0,1
21-10-2025,Odisha,Khordha,752021,0,2
21-10-2025,Odisha,Khordha,752030,1,1
21-10-2025,Odisha,Khordha,752035,1,1
21-10-2025,Odisha,Khordha,752054,0,1
21-10-2025,Odisha,Khordha,752061,1,3
21-10-2025,Odisha,Koraput,764001,1,1
21-10-2025,Odisha,Koraput,764005,0,1
21-10-2025,Odisha,Koraput,764039,0,2
21-10-2025,Odisha,Koraput,764041,0,1
21-10-2025,Odisha,Koraput,764043,0,5
21-10-2025,Odisha,Malkangiri,764044,3,9
21-10-2025,Odisha,Malkangiri,764045,1,4
21-10-2025,Odisha,Mayurbhanj,757022,0,1
21-10-2025,Odisha,Mayurbhanj,757025,1,2
21-10-2025,Odisha,Mayurbhanj,757028,0,3
21-10-2025,Odisha,Mayurbhanj,757035,1,2
21-10-2025,Odisha,Mayurbhanj,757040,0,2
21-10-2025,Odisha,Mayurbhanj,757043,2,0
21-10-2025,Odisha,Mayurbhanj,757049,0,2
21-10-2025,Odisha,Mayurbhanj,757055,0,1
21-10-2025,Odisha,Mayurbhanj,757073,0,1
21-10-2025,Odisha,Mayurbhanj,757082,0,1
21-10-2025,Odisha,Mayurbhanj,757103,0,1
21-10-2025,Odisha,Nabarangpur,764077,1,2
21-10-2025,Odisha,Nayagarh,752079,1,0
21-10-2025,Odisha,Nuapada,766108,0,4
21-10-2025,Odisha,Nuapada,766111,2,3
21-10-2025,Odisha,Nuapada,766118,0,4
21-10-2025,Odisha,Puri,752015,0,1
21-10-2025,Odisha,Puri,752116,0,2
21-10-2025,Odisha,Rayagada,765001,1,2
21-10-2025,Odisha,Rayagada,765015,1,1
21-10-2025,Odisha,Rayagada,765017,1,5
21-10-2025,Odisha,Rayagada,765033,1,1
21-10-2025,Odisha,Sambalpur,768003,0,1
21-10-2025,Odisha,Subarnapur,767017,1,1
21-10-2025,Odisha,Subarnapur,767045,1,1
21-10-2025,Odisha,Subarnapur,767045,0,1
21-10-2025,Odisha,Sundargarh,769005,1,0
21-10-2025,Odisha,Sundargarh,769015,0,1
21-10-2025,Odisha,Sundargarh,770001,0,1
21-10-2025,Odisha,Sundargarh,770002,0,1
21-10-2025,Odisha,Sundargarh,770023,1,0
21-10-2025,Odisha,Sundargarh,770038,0,1
21-10-2025,Odisha,Balangir,767002,0,1
21-10-2025,Odisha,Balangir,767022,0,2
21-10-2025,Odisha,Balangir,767037,0,1
21-10-2025,Odisha,Bhadrak,756132,0,1
21-10-2025,Odisha,Cuttack,753003,0,1
21-10-2025,Odisha,Cuttack,754105,0,1
21-10-2025,Odisha,Puri,752105,0,1
24-10-2025,Odisha,Angul,759037,0,1
24-10-2025,Odisha,Angul,759040,1,1
24-10-2025,Odisha,Angul,759104,0,4
24-10-2025,Odisha,Angul,759119,5,15
24-10-2025,Odisha,Angul,759127,0,19
24-10-2025,Odisha,Angul,759128,1,12
24-10-2025,Odisha,Angul,759104,0,1
24-10-2025,Odisha,Angul,759143,0,2
24-10-2025,Odisha,Balangir,767027,0,12
24-10-2025,Odisha,Balangir,767029,5,12
24-10-2025,Odisha,Balangir,767033,5,11
24-10-2025,Odisha,Balangir,767040,2,14
24-10-2025,Odisha,Balangir,767041,1,11
24-10-2025,Odisha,Balangir,767065,0,14
24-10-2025,Odisha,Balangir,767067,1,4
24-10-2025,Odisha,Subarnapur,767068,0,2
24-10-2025,Odisha,Balasore,756020,0,4
24-10-2025,Odisha,Balasore,756021,0,1
24-10-2025,Odisha,Balasore,756037,1,4
24-10-2025,Odisha,Balasore,756039,1,1
24-10-2025,Odisha,Balasore,756041,0,6
24-10-2025,Odisha,Balasore,756047,2,4
24-10-2025,Odisha,Balasore,756048,0,4
24-10-2025,Odisha,Balasore,756056,0,2
24-10-2025,Odisha,Bhadrak,756111,0,1
24-10-2025,Odisha,Bhadrak,756123,0,1
24-10-2025,Odisha,Balasore,756166,0,2
24-10-2025,Odisha,Balasore,756002,3,12
24-10-2025,Odisha,Balasore,756003,3,8
24-10-2025,Odisha,Balasore,756021,0,5
24-10-2025,Odisha,Balasore,756027,2,11
24-10-2025,Odisha,Balasore,756029,2,9
24-10-2025,Odisha,Balasore,756032,7,24
24-10-2025,Odisha,Balasore,756037,0,7
24-10-2025,Odisha,Balasore,756043,4,7
24-10-2025,Odisha,Balasore,756044,3,9
24-10-2025,Odisha,Balasore,756045,2,13
24-10-2025,Odisha,Balasore,756080,1,3
24-10-2025,Odisha,Balasore,756085,0,1
24-10-2025,Odisha,Balasore,756166,0,7
24-10-2025,Odisha,Balasore,756182,1,1
24-10-2025,Odisha,Bargarh,768031,0,1
24-10-2025,Odisha,Bargarh,768034,6,18
24-10-2025,Odisha,Bargarh,768035,0,3
24-10-2025,Odisha,Bargarh,768048,0,1
24-10-2025,Odisha,Bargarh,768052,0,3
24-10-2025,Odisha,Bargarh,768103,5,8
24-10-2025,Odisha,Bargarh,768115,0,4
24-10-2025,Odisha,Boudh,762017,0,4
24-10-2025,Odisha,Boudh,762030,1,4
24-10-2025,Odisha,Bhadrak,756117,5,24
24-10-2025,Odisha,Bhadrak,756121,2,6
24-10-2025,Odisha,Bhadrak,756124,0,8
24-10-2025,Odisha,Bhadrak,756128,1,2
24-10-2025,Odisha,Bhadrak,756144,0,1
24-10-2025,Odisha,Boudh,762018,2,3
24-10-2025,Odisha,Boudh,762023,1,4
24-10-2025,Odisha,Khordha,752103,0,1
24-10-2025,Odisha,Cuttack,753010,0,1
24-10-2025,Odisha,Cuttack,753012,0,1
24-10-2025,Odisha,Cuttack,754002,0,4
24-10-2025,Odisha,Cuttack,754006,0,2
24-10-2025,Odisha,Cuttack,754008,3,19
24-10-2025,Odisha,Jajpur,754023,0,4
24-10-2025,Odisha,Cuttack,754029,1,19
24-10-2025,Odisha,Cuttack,754031,1,14
24-10-2025,Odisha,Cuttack,754035,0,3
24-10-2025,Odisha,Cuttack,754037,3,7
24-10-2025,Odisha,Cuttack,754071,0,2
24-10-2025,Odisha,Cuttack,754112,0,5
24-10-2025,Odisha,Cuttack,754202,2,12
24-10-2025,Odisha,Kendrapara,754208,2,1
24-10-2025,Odisha,Deogarh,768108,7,31
24-10-2025,Odisha,Deogarh,768109,0,21
24-10-2025,Odisha,Dhenkanal,759015,3,11
24-10-2025,Odisha,Dhenkanal,759019,1,14
24-10-2025,Odisha,Dhenkanal,759025,0,7
24-10-2025,Odisha,Gajapati,761211,2,12
24-10-2025,Odisha,Gajapati,761213,4,10
24-10-2025,Odisha,Gajapati,761215,8,6
24-10-2025,Odisha,Ganjam,760003,1,6
24-10-2025,Odisha,Ganjam,760010,3,19
24-10-2025,Odisha,Ganjam,761001,3,11
24-10-2025,Odisha,Ganjam,761004,0,7
24-10-2025,Odisha,Ganjam,761008,1,14
24-10-2025,Odisha,Ganjam,761009,1,9
24-10-2025,Odisha,Ganjam,761020,1,7
24-10-2025,Odisha,Ganjam,761028,5,17
24-10-2025,Odisha,Ganjam,761035,0,12
24-10-2025,Odisha,Ganjam,761054,2,10
24-10-2025,Odisha,Ganjam,761105,5,36
24-10-2025,Odisha,Ganjam,761106,6,26
24-10-2025,Odisha,Ganjam,761107,9,25
24-10-2025,Odisha,Ganjam,761108,3,25
24-10-2025,Odisha,Ganjam,761109,1,27
24-10-2025,Odisha,Ganjam,761126,0,2
24-10-2025,Odisha,Ganjam,761209,1,7
24-10-2025,Odisha,Jajpur,754024,0,1
24-10-2025,Odisha,Jajpur,755010,0,4
24-10-2025,Odisha,Jajpur,755011,0,2
24-10-2025,Odisha,Jajpur,755014,2,1
24-10-2025,Odisha,Jajpur,755023,1,5
24-10-2025,Odisha,Jajpur,755027,0,4
24-10-2025,Odisha,Jajpur,755043,1,1
24-10-2025,Odisha,Jajpur,755062,0,1
24-10-2025,Odisha,Jagatsinghpur,754110,1,4
24-10-2025,Odisha,Jagatsinghpur,754111,0,2
24-10-2025,Odisha,Jagatsinghpur,754137,1,5
24-10-2025,Odisha,Jagatsinghpur,754141,13,10
24-10-2025,Odisha,Jagatsinghpur,754159,0,1
24-10-2025,Odisha,Jagatsinghpur,754162,1,1
24-10-2025,Odisha,Jagatsinghpur,754103,0,1
24-10-2025,Odisha,Jagatsinghpur,754106,0,4
24-10-2025,Odisha,Jagatsinghpur,754111,0,5
24-10-2025,Odisha,Jagatsinghpur,754162,0,3
24-10-2025,Odisha,Jajpur,754023,0,4
24-10-2025,Odisha,Jajpur,754024,0,3
24-10-2025,Odisha,Jajpur,754082,0,7
24-10-2025,Odisha,Jajpur,755004,2,10
24-10-2025,Odisha,Jajpur,755005,2,6
24-10-2025,Odisha,Jajpur,755012,2,1
24-10-2025,Odisha,Jajpur,755013,0,10
24-10-2025,Odisha,Jajpur,755015,0,3
24-10-2025,Odisha,Jajpur,755016,1,1
24-10-2025,Odisha,Jajpur,755017,1,1
24-10-2025,Odisha,Jajpur,755025,2,9
24-10-2025,Odisha,Jajpur,755044,0,5
24-10-2025,Odisha,Jajpur,755022,0,1
24-10-2025,Odisha,Jharsuguda,768220,12,10
24-10-2025,Odisha,Jharsuguda,768233,0,1
24-10-2025,Odisha,Kalahandi,766016,2,1
24-10-2025,Odisha,Kalahandi,766018,4,49
24-10-2025,Odisha,Kalahandi,766023,7,14
24-10-2025,Odisha,Kalahandi,766027,3,4
24-10-2025,Odisha,Kandhamal,762028,3,10
24-10-2025,Odisha,Kandhamal,762110,1,11
24-10-2025,Odisha,Kendrapara,754215,1,18
24-10-2025,Odisha,Kendrapara,754244,1,2
24-10-2025,Odisha,Kendrapara,754246,0,10
24-10-2025,Odisha,Kendrapara,754248,2,9
24-10-2025,Odisha,Kendrapara,754289,0,6
24-10-2025,Odisha,Kendrapara,755061,2,2
24-10-2025,Odisha,Jajpur,755019,0,1
24-10-2025,Odisha,Keonjhar,758016,0,7
24-10-2025,Odisha,Keonjhar,758019,2,13
24-10-2025,Odisha,Keonjhar,758027,1,9
24-10-2025,Odisha,Keonjhar,758037,0,3
24-10-2025,Odisha,Keonjhar,758078,7,7
24-10-2025,Odisha,Khordha,751003,0,8
24-10-2025,Odisha,Khordha,751007,1,5
24-10-2025,Odisha,Khordha,751018,0,3
24-10-2025,Odisha,Khordha,752020,1,4
24-10-2025,Odisha,Khordha,752022,1,7
24-10-2025,Odisha,Khordha,752023,3,4
24-10-2025,Odisha,Khordha,752035,2,5
24-10-2025,Odisha,Khordha,752037,0,1
24-10-2025,Odisha,Khordha,752060,2,0
24-10-2025,Odisha,Khordha,752101,0,9
24-10-2025,Odisha,Khordha,752103,1,7
24-10-2025,Odisha,Puri,752114,1,0
24-10-2025,Odisha,Khordha,754005,0,2
24-10-2025,Odisha,Khordha,751001,0,1
24-10-2025,Odisha,Khordha,752031,0,1
24-10-2025,Odisha,Khordha,752035,0,1
24-10-2025,Odisha,Khordha,752054,0,1
24-10-2025,Odisha,Khordha,752062,0,4
24-10-2025,Odisha,Khordha,752100,1,1
24-10-2025,Odisha,Koraput,763002,2,1
24-10-2025,Odisha,Koraput,764039,3,9
24-10-2025,Odisha,Koraput,764040,0,5
24-10-2025,Odisha,Malkangiri,764052,5,15
24-10-2025,Odisha,Balasore,756027,0,1
24-10-2025,Odisha,Mayurbhanj,757019,2,12
24-10-2025,Odisha,Mayurbhanj,757022,0,11
24-10-2025,Odisha,Mayurbhanj,757025,4,14
24-10-2025,Odisha,Mayurbhanj,757028,1,8
24-10-2025,Odisha,Mayurbhanj,757031,0,1
24-10-2025,Odisha,Mayurbhanj,757032,3,12
24-10-2025,Odisha,Mayurbhanj,757045,6,9
24-10-2025,Odisha,Mayurbhanj,757051,1,3
24-10-2025,Odisha,Mayurbhanj,757053,2,18
24-10-2025,Odisha,Mayurbhanj,757055,2,1
24-10-2025,Odisha,Mayurbhanj,757077,3,9
24-10-2025,Odisha,Mayurbhanj,757079,7,16
24-10-2025,Odisha,Mayurbhanj,757081,2,3
24-10-2025,Odisha,Mayurbhanj,757100,1,1
24-10-2025,Odisha,Mayurbhanj,757102,0,3
24-10-2025,Odisha,Mayurbhanj,757103,0,2
24-10-2025,Odisha,Mayurbhanj,757104,2,1
24-10-2025,Odisha,Nabarangpur,764059,10,18
24-10-2025,Odisha,Nabarangpur,764071,7,40
24-10-2025,Odisha,Khordha,752023,1,0
24-10-2025,Odisha,Nayagarh,752024,0,3
24-10-2025,Odisha,Nayagarh,752063,2,15
24-10-2025,Odisha,Nayagarh,752078,2,5
24-10-2025,Odisha,Nayagarh,752081,1,9
24-10-2025,Odisha,Nayagarh,752085,2,7
24-10-2025,Odisha,Nayagarh,752090,1,4
24-10-2025,Odisha,Nayagarh,752092,1,5
24-10-2025,Odisha,Nayagarh,752094,0,7
24-10-2025,Odisha,Nuapada,766104,5,8
24-10-2025,Odisha,Nuapada,766111,9,19
24-10-2025,Odisha,Puri,752001,0,16
24-10-2025,Odisha,Puri,752011,5,34
24-10-2025,Odisha,Puri,752013,1,8
24-10-2025,Odisha,Puri,752014,2,3
24-10-2025,Odisha,Puri,752016,1,10
24-10-2025,Odisha,Khordha,752030,0,9
24-10-2025,Odisha,Khordha,752060,0,3
24-10-2025,Odisha,Puri,752105,3,9
24-10-2025,Odisha,Rayagada,765001,0,13
24-10-2025,Odisha,Rayagada,765017,10,21
24-10-2025,Odisha,Rayagada,765021,1,5
24-10-2025,Odisha,Sambalpur,768107,2,11
24-10-2025,Odisha,Deogarh,768108,0,1
24-10-2025,Odisha,Sambalpur,768112,3,14
24-10-2025,Odisha,Subarnapur,767018,0,9
24-10-2025,Odisha,Subarnapur,767023,1,11
24-10-2025,Odisha,Sundargarh,770017,0,5
24-10-2025,Odisha,Sundargarh,770022,1,2
24-10-2025,Odisha,Sundargarh,770034,0,1
24-10-2025,Odisha,Sundargarh,770039,0,2
24-10-2025,Odisha,Sundargarh,770076,0,1
24-10-2025,Odisha,Sundargarh,769006,0,1
24-10-2025,Odisha,Sundargarh,769012,0,10
24-10-2025,Odisha,Sundargarh,769013,0,1
24-10-2025,Odisha,Sundargarh,769015,0,3
24-10-2025,Odisha,Sundargarh,769016,0,4
24-10-2025,Odisha,Sundargarh,770013,2,5
24-10-2025,Odisha,Sundargarh,770023,1,4
24-10-2025,Odisha,Sundargarh,770032,0,4
24-10-2025,Odisha,Sundargarh,770072,0,7
24-10-2025,Odisha,Angul,759100,0,1
24-10-2025,Odisha,Balangir,767022,0,3
24-10-2025,Odisha,Balangir,767024,1,2
24-10-2025,Odisha,Balangir,767025,0,1
24-10-2025,Odisha,Balangir,767042,0,1
24-10-2025,Odisha,Balangir,767067,0,4
24-10-2025,Odisha,Balasore,756019,0,2
24-10-2025,Odisha,Bhadrak,756101,0,3
24-10-2025,Odisha,Bhadrak,756135,0,1
24-10-2025,Odisha,Bhadrak,756168,0,2
24-10-2025,Odisha,Bhadrak,756181,1,2
24-10-2025,Odisha,Cuttack,753002,0,2
24-10-2025,Odisha,Cuttack,753003,0,1
24-10-2025,Odisha,Cuttack,753004,0,1
24-10-2025,Odisha,Cuttack,754100,0,1
24-10-2025,Odisha,Dhenkanal,759018,0,3
24-10-2025,Odisha,Ganjam,760005,0,2
24-10-2025,Odisha,Ganjam,761001,0,7
24-10-2025,Odisha,Ganjam,761118,0,1
24-10-2025,Odisha,Jajpur,755008,0,3
24-10-2025,Odisha,Jharsuguda,768201,1,0
24-10-2025,Odisha,Khordha,751010,0,4
24-10-2025,Odisha,Khordha,751012,0,2
24-10-2025,Odisha,Khordha,751024,0,2
24-10-2025,Odisha,Khordha,751030,0,2
24-10-2025,Odisha,Khordha,752027,0,2
24-10-2025,Odisha,Khordha,752034,0,3
24-10-2025,Odisha,Khordha,752102,0,2
24-10-2025,Odisha,Koraput,764055,0,1
24-10-2025,Odisha,Koraput,764063,0,1
24-10-2025,Odisha,Malkangiri,764045,1,1
24-10-2025,Odisha,Mayurbhanj,757037,0,1
24-10-2025,Odisha,Puri,752106,0,9
24-10-2025,Odisha,Puri,752119,0,2
24-10-2025,Odisha,Sambalpur,768003,0,1
24-10-2025,Odisha,Sundargarh,769012,0,3
24-10-2025,Odisha,Sundargarh,769013,0,1
24-10-2025,Odisha,Sundargarh,769015,0,1
23-10-2025,Odisha,Angul,759118,1,0
23-10-2025,Odisha,Angul,759141,0,1
23-10-2025,Odisha,Balangir,767026,0,3
23-10-2025,Odisha,Balangir,767033,0,1
23-10-2025,Odisha,Balangir,767040,0,1
23-10-2025,Odisha,Bhadrak,756168,0,1
23-10-2025,Odisha,Balasore,756059,1,1
23-10-2025,Odisha,Balasore,756079,0,1
23-10-2025,Odisha,Bargarh,768027,0,2
23-10-2025,Odisha,Bargarh,768029,2,0
23-10-2025,Odisha,Bargarh,768104,1,0
23-10-2025,Odisha,Bhadrak,756115,0,2
23-10-2025,Odisha,Bhadrak,756117,0,1
23-10-2025,Odisha,Boudh,762020,0,1
23-10-2025,Odisha,Cuttack,753008,1,0
23-10-2025,Odisha,Cuttack,753011,0,2
23-10-2025,Odisha,Khordha,754001,0,1
23-10-2025,Odisha,Cuttack,754025,0,1
23-10-2025,Odisha,Cuttack,754037,0,1
23-10-2025,Odisha,Cuttack,754100,0,1
23-10-2025,Odisha,Deogarh,768108,0,1
23-10-2025,Odisha,Ganjam,760010,1,0
23-10-2025,Odisha,Ganjam,761003,1,1
23-10-2025,Odisha,Ganjam,761008,0,1
23-10-2025,Odisha,Ganjam,761029,0,1
23-10-2025,Odisha,Ganjam,761054,1,0
23-10-2025,Odisha,Ganjam,761118,0,1
23-10-2025,Odisha,Jajpur,755007,0,1
23-10-2025,Odisha,Jagatsinghpur,754135,1,0
23-10-2025,Odisha,Jajpur,755007,0,2
23-10-2025,Odisha,Jajpur,755008,0,2
23-10-2025,Odisha,Kalahandi,766103,0,1
23-10-2025,Odisha,Ganjam,761151,0,1
23-10-2025,Odisha,Kandhamal,762002,0,1
23-10-2025,Odisha,Kandhamal,762011,0,1
23-10-2025,Odisha,Kendrapara,754213,0,1
23-10-2025,Odisha,Keonjhar,758013,0,1
23-10-2025,Odisha,Keonjhar,758014,0,1
23-10-2025,Odisha,Keonjhar,758020,1,1
23-10-2025,Odisha,Keonjhar,758022,0,2
23-10-2025,Odisha,Keonjhar,758034,0,1
23-10-2025,Odisha,Khordha,751030,0,2
23-10-2025,Odisha,Khordha,752055,1,1
23-10-2025,Odisha,Khordha,752064,0,1
23-10-2025,Odisha,Khordha,752103,0,1
23-10-2025,Odisha,Koraput,764006,0,1
23-10-2025,Odisha,Malkangiri,764045,0,4
23-10-2025,Odisha,Malkangiri,764051,0,1
23-10-2025,Odisha,Mayurbhanj,757029,0,1
23-10-2025,Odisha,Mayurbhanj,757034,0,1
23-10-2025,Odisha,Mayurbhanj,757035,0,1
23-10-2025,Odisha,Mayurbhanj,757047,0,1
23-10-2025,Odisha,Mayurbhanj,757050,0,2
23-10-2025,Odisha,Mayurbhanj,757087,0,1
23-10-2025,Odisha,Nabarangpur,764073,1,0
23-10-2025,Odisha,Nabarangpur,764085,0,1
23-10-2025,Odisha,Nayagarh,752025,0,1
23-10-2025,Odisha,Nuapada,766105,0,1
23-10-2025,Odisha,Puri,752104,2,1
23-10-2025,Odisha,Puri,752106,0,1
23-10-2025,Odisha,Puri,752109,0,1
23-10-2025,Odisha,Rayagada,765001,0,2
23-10-2025,Odisha,Rayagada,765019,0,1
23-10-2025,Odisha,Sambalpur,768006,0,1
23-10-2025,Odisha,Subarnapur,767018,0,1
23-10-2025,Odisha,Sundargarh,769006,0,1
23-10-2025,Odisha,Sundargarh,770024,0,1
23-10-2025,Odisha,Balasore,756043,0,1
23-10-2025,Odisha,Bhadrak,756124,0,1
23-10-2025,Odisha,Keonjhar,758038,1,0
23-10-2025,Odisha,Puri,752118,0,1
22-10-2025,Odisha,Angul,759103,0,1
22-10-2025,Odisha,Angul,759116,0,1
22-10-2025,Odisha,Angul,759118,0,1
22-10-2025,Odisha,Balasore,756048,0,1
22-10-2025,Odisha,Balasore,756134,0,1
22-10-2025,Odisha,Bargarh,768045,1,0
22-10-2025,Odisha,Bhadrak,756163,1,0
22-10-2025,Odisha,Cuttack,754027,0,1
22-10-2025,Odisha,Deogarh,768110,0,2
22-10-2025,Odisha,Gajapati,761201,0,1
22-10-2025,Odisha,Gajapati,761217,0,1
22-10-2025,Odisha,Ganjam,761003,0,1
22-10-2025,Odisha,Ganjam,761035,0,1
22-10-2025,Odisha,Ganjam,761055,0,1
22-10-2025,Odisha,Ganjam,761108,1,2
22-10-2025,Odisha,Jajpur,755028,0,1
22-10-2025,Odisha,Jharsuguda,768203,0,1
22-10-2025,Odisha,Kalahandi,766103,1,0
22-10-2025,Odisha,Kendrapara,754212,0,1
22-10-2025,Odisha,Kendrapara,754231,0,1
22-10-2025,Odisha,Khordha,751017,0,1
22-10-2025,Odisha,Malkangiri,764045,1,0
22-10-2025,Odisha,Mayurbhanj,757022,0,1
22-10-2025,Odisha,Mayurbhanj,757105,1,0
22-10-2025,Odisha,Nabarangpur,764074,1,1
22-10-2025,Odisha,Puri,752015,0,1
22-10-2025,Odisha,Rayagada,765002,0,2
22-10-2025,Odisha,Rayagada,765029,0,1
22-10-2025,Odisha,Sambalpur,768001,0,1
22-10-2025,Odisha,Subarnapur,767023,0,1
22-10-2025,Odisha,Sundargarh,769004,0,1
22-10-2025,Odisha,Sundargarh,770024,0,1
22-10-2025,Odisha,Bhadrak,756137,0,1
17-11-2025,Odisha,Angul,759119,0,3
17-11-2025,Odisha,Angul,759100,1,16
17-11-2025,Odisha,Angul,759103,0,15
17-11-2025,Odisha,Angul,759107,0,4
17-11-2025,Odisha,Angul,759122,0,1
17-11-2025,Odisha,Angul,759130,0,4
17-11-2025,Odisha,Angul,759040,0,2
17-11-2025,Odisha,Angul,759123,0,1
17-11-2025,Odisha,Angul,759132,0,4
17-11-2025,Odisha,Angul,759143,0,2
17-11-2025,Odisha,Balangir,767020,2,7
17-11-2025,Odisha,Balangir,767025,8,22
17-11-2025,Odisha,Balangir,767030,1,10
17-11-2025,Odisha,Balangir,767032,1,3
17-11-2025,Odisha,Balangir,767038,0,7
17-11-2025,Odisha,Balangir,767046,0,2
17-11-2025,Odisha,Balangir,767061,0,1
17-11-2025,Odisha,Balangir,767070,0,1
17-11-2025,Odisha,Balasore,756026,0,2
17-11-2025,Odisha,Balasore,756032,0,6
17-11-2025,Odisha,Balasore,756035,1,4
17-11-2025,Odisha,Balasore,756038,0,3
17-11-2025,Odisha,Balasore,756048,0,1
17-11-2025,Odisha,Balasore,756049,0,1
17-11-2025,Odisha,Balasore,756051,0,1
17-11-2025,Odisha,Balasore,756059,0,2
17-11-2025,Odisha,Balasore,756060,0,6
17-11-2025,Odisha,Balasore,756085,1,2
17-11-2025,Odisha,Balasore,756003,2,6
17-11-2025,Odisha,Balasore,756029,1,3
17-11-2025,Odisha,Balasore,756032,3,13
17-11-2025,Odisha,Balasore,756045,2,10
17-11-2025,Odisha,Balasore,756059,2,3
17-11-2025,Odisha,Balasore,756060,1,0
17-11-2025,Odisha,Balasore,756079,0,1
17-11-2025,Odisha,Balasore,756083,1,3
17-11-2025,Odisha,Balasore,756084,0,1
17-11-2025,Odisha,Bargarh,768028,3,26
17-11-2025,Odisha,Bargarh,768042,3,10
17-11-2025,Odisha,Bargarh,768045,1,6
17-11-2025,Odisha,Bargarh,768050,3,2
17-11-2025,Odisha,Bargarh,768103,2,4
17-11-2025,Odisha,Bargarh,768104,1,11
17-11-2025,Odisha,Bargarh,768111,3,5
17-11-2025,Odisha,Boudh,762014,0,1
17-11-2025,Odisha,Boudh,762030,0,4
17-11-2025,Odisha,Jajpur,755006,0,1
17-11-2025,Odisha,Bhadrak,756113,1,4
17-11-2025,Odisha,Bhadrak,756114,9,10
17-11-2025,Odisha,Bhadrak,756116,2,6
17-11-2025,Odisha,Bhadrak,756121,0,10
17-11-2025,Odisha,Bhadrak,756122,0,4
17-11-2025,Odisha,Bhadrak,756131,3,10
17-11-2025,Odisha,Bhadrak,756137,0,2
17-11-2025,Odisha,Boudh,760020,0,1
17-11-2025,Odisha,Cuttack,753001,1,9
17-11-2025,Odisha,Cuttack,753009,0,2
17-11-2025,Odisha,Cuttack,753014,0,6
17-11-2025,Odisha,Cuttack,754002,0,2
17-11-2025,Odisha,Cuttack,754027,2,6
17-11-2025,Odisha,Cuttack,754028,0,8
17-11-2025,Odisha,Cuttack,754035,1,11
17-11-2025,Odisha,Cuttack,754112,0,4
17-11-2025,Odisha,Cuttack,754221,2,5
17-11-2025,Odisha,Dhenkanal,759013,1,7
17-11-2025,Odisha,Dhenkanal,759017,0,10
17-11-2025,Odisha,Dhenkanal,759027,1,6
17-11-2025,Odisha,Dhenkanal,759146,1,4
17-11-2025,Odisha,Gajapati,761015,4,7
17-11-2025,Odisha,Gajapati,761208,0,6
17-11-2025,Odisha,Gajapati,761217,4,16
17-11-2025,Odisha,Ganjam,760006,0,6
17-11-2025,Odisha,Ganjam,760010,3,8
17-11-2025,Odisha,Ganjam,761014,2,6
17-11-2025,Odisha,Ganjam,761020,4,5
17-11-2025,Odisha,Ganjam,761027,3,7
17-11-2025,Odisha,Ganjam,761055,2,5
17-11-2025,Odisha,Ganjam,761101,0,6
17-11-2025,Odisha,Ganjam,761104,9,25
17-11-2025,Odisha,Ganjam,761105,4,14
17-11-2025,Odisha,Ganjam,761106,3,14
17-11-2025,Odisha,Ganjam,761131,2,11
17-11-2025,Odisha,Ganjam,761133,0,1
17-11-2025,Odisha,Ganjam,761146,2,4
17-11-2025,Odisha,Ganjam,761151,1,1
17-11-2025,Odisha,Jajpur,754023,0,1
17-11-2025,Odisha,Jajpur,755003,1,5
17-11-2025,Odisha,Jajpur,755004,0,8
17-11-2025,Odisha,Jajpur,755006,0,4
17-11-2025,Odisha,Jajpur,755009,1,5
17-11-2025,Odisha,Jajpur,755015,0,4
17-11-2025,Odisha,Jajpur,755016,1,2
17-11-2025,Odisha,Jajpur,755023,1,5
17-11-2025,Odisha,Jagatsinghpur,754102,0,4
17-11-2025,Odisha,Jagatsinghpur,754111,1,2
17-11-2025,Odisha,Jagatsinghpur,754114,1,2
17-11-2025,Odisha,Jagatsinghpur,754119,0,3
17-11-2025,Odisha,Jajpur,754292,0,1
17-11-2025,Odisha,Jajpur,755009,2,3
17-11-2025,Odisha,Jajpur,755024,0,2
